"REGISTRY_ID","PGM_SYS_ACRNM","PGM_SYS_ID","INTEREST_TYPE","SIC_CODE","PRIMARY_INDICATOR","CODE_DESCRIPTION"
"110009795061","NPDES","SCR003205","STORM WATER INDUSTRIAL","3273","PRIMARY","READY-MIXED CONCRETE"
"110009795061","NPDES","SCR003506","ICIS-NPDES NON-MAJOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110009795061","NPDES","SCR003520","ICIS-NPDES NON-MAJOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110009795061","SC-EFIS","SC0000002260","STATE MASTER","3273","UNKNOWN","READY-MIXED CONCRETE"
"110009795061","NPDES","SCR003578","STORM WATER INDUSTRIAL","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110009795098","NPDES","SCR003581","STORM WATER INDUSTRIAL","1459","PRIMARY","CLAY, CERAMIC, AND REFRACTORY MINERALS, NOT ELSEWHERE CLASSIFIED"
"110009795098","NPDES","SCR003581","ICIS-NPDES NON-MAJOR","1459","PRIMARY","CLAY, CERAMIC, AND REFRACTORY MINERALS, NOT ELSEWHERE CLASSIFIED"
"110009795114","NPDES","SCR003584","STORM WATER INDUSTRIAL","3532","PRIMARY","MINING MACHINERY AND EQUIPMENT, EXCEPT OIL AND GAS FIELD MACHINERY AND EQUIPMENT"
"110009795114","NPDES","SCR003584","ICIS-NPDES NON-MAJOR","3532","PRIMARY","MINING MACHINERY AND EQUIPMENT, EXCEPT OIL AND GAS FIELD MACHINERY AND EQUIPMENT"
"110009795123","NPDES","SCR003585","STORM WATER INDUSTRIAL","3714","PRIMARY","MOTOR VEHICLE PARTS AND ACCESSORIES"
"110009795123","NPDES","SCR003585","ICIS-NPDES NON-MAJOR","3714","PRIMARY","MOTOR VEHICLE PARTS AND ACCESSORIES"
"110009795132","NPDES","SCR003487","ICIS-NPDES NON-MAJOR","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009795132","NPDES","SCR003487","STORM WATER INDUSTRIAL","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009795169","NPDES","SCR003491","ICIS-NPDES NON-MAJOR","4953","PRIMARY","REFUSE SYSTEMS"
"110009795169","NPDES","SCR003491","STORM WATER INDUSTRIAL","4953","PRIMARY","REFUSE SYSTEMS"
"110009795187","NPDES","SCR003493","ICIS-NPDES NON-MAJOR","3423","PRIMARY","HAND AND EDGE TOOLS, EXCEPT MACHINE TOOLS AND HANDSAWS"
"110009795187","NPDES","SCR003493","STORM WATER INDUSTRIAL","3423","PRIMARY","HAND AND EDGE TOOLS, EXCEPT MACHINE TOOLS AND HANDSAWS"
"110009795196","NPDES","SCR003494","ICIS-NPDES NON-MAJOR","3069","PRIMARY","FABRICATED RUBBER PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110009795196","NPDES","SCR003494","STORM WATER INDUSTRIAL","3069","PRIMARY","FABRICATED RUBBER PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110009795301","NPDES","SCR003505","STORM WATER INDUSTRIAL","4952","PRIMARY","SEWERAGE SYSTEMS"
"110009795301","NPDES","SCR003505","ICIS-NPDES NON-MAJOR","4952","PRIMARY","SEWERAGE SYSTEMS"
"110009795347","NPDES","SCR000742","ICIS-NPDES NON-MAJOR","2391","PRIMARY","CURTAINS AND DRAPERIES"
"110009795347","NPDES","SCR001755","STORM WATER INDUSTRIAL","2262","PRIMARY","FINISHERS OF BROADWOVEN FABRICS OF MANMADE FIBER AND SILK"
"110009795347","NPDES","SCR000742","STORM WATER INDUSTRIAL","2391","PRIMARY","CURTAINS AND DRAPERIES"
"110009795347","NPDES","SCR001758","ICIS-NPDES NON-MAJOR","2262","PRIMARY","FINISHERS OF BROADWOVEN FABRICS OF MANMADE FIBER AND SILK"
"110009795347","NPDES","SCR003510","ICIS-NPDES NON-MAJOR","2211","PRIMARY","BROADWOVEN FABRIC MILLS, COTTON"
"110009795347","NPDES","SCR001756","ICIS-NPDES NON-MAJOR","2211","PRIMARY","BROADWOVEN FABRIC MILLS, COTTON"
"110009795347","NPDES","SCR000739","ICIS-NPDES NON-MAJOR","2221","PRIMARY","BROADWOVEN FABRIC MILLS, MANMADE FIBER AND SILK"
"110009795347","NPDES","SCR001758","STORM WATER INDUSTRIAL","2262","PRIMARY","FINISHERS OF BROADWOVEN FABRICS OF MANMADE FIBER AND SILK"
"110009795347","NPDES","SCR001753","ICIS-NPDES NON-MAJOR","2299","PRIMARY","TEXTILE GOODS, NOT ELSEWHERE CLASSIFIED"
"110009795347","NPDES","SCR001753","STORM WATER INDUSTRIAL","2299","PRIMARY","TEXTILE GOODS, NOT ELSEWHERE CLASSIFIED"
"110009795347","NPDES","SCR000739","STORM WATER INDUSTRIAL","2221","PRIMARY","BROADWOVEN FABRIC MILLS, MANMADE FIBER AND SILK"
"110009795347","NPDES","SCR001755","ICIS-NPDES NON-MAJOR","2262","PRIMARY","FINISHERS OF BROADWOVEN FABRICS OF MANMADE FIBER AND SILK"
"110009795347","NPDES","SCR001756","STORM WATER INDUSTRIAL","2211","PRIMARY","BROADWOVEN FABRIC MILLS, COTTON"
"110009795347","NPDES","SCR003510","STORM WATER INDUSTRIAL","2211","PRIMARY","BROADWOVEN FABRIC MILLS, COTTON"
"110009795356","NPDES","SCR003511","ICIS-NPDES NON-MAJOR","3492","PRIMARY","FLUID POWER VALVES AND HOSE FITTINGS"
"110009795356","NPDES","SCR003511","STORM WATER INDUSTRIAL","3492","PRIMARY","FLUID POWER VALVES AND HOSE FITTINGS"
"110009795383","NPDES","SCR003515","ICIS-NPDES NON-MAJOR","3724","PRIMARY","AIRCRAFT ENGINES AND ENGINE PARTS"
"110009795383","NPDES","SCR003515","STORM WATER INDUSTRIAL","3724","PRIMARY","AIRCRAFT ENGINES AND ENGINE PARTS"
"110009795392","NPDES","SCR003516","ICIS-NPDES NON-MAJOR","2411","PRIMARY","LOGGING"
"110009795392","NPDES","SCR003516","STORM WATER INDUSTRIAL","2411","PRIMARY","LOGGING"
"110009795436","NPDES","SCR003523","STORM WATER INDUSTRIAL","4231","PRIMARY","TERMINAL AND JOINT TERMINAL MAINTENANCE FACILITIES FOR MOTOR FREIGHT TRANSPORTATION"
"110009795436","NPDES","SCR001742","ICIS-NPDES NON-MAJOR","4231","PRIMARY","TERMINAL AND JOINT TERMINAL MAINTENANCE FACILITIES FOR MOTOR FREIGHT TRANSPORTATION"
"110009795436","NPDES","SCR003521","ICIS-NPDES NON-MAJOR","4231","PRIMARY","TERMINAL AND JOINT TERMINAL MAINTENANCE FACILITIES FOR MOTOR FREIGHT TRANSPORTATION"
"110009795436","NPDES","SCR001743","ICIS-NPDES NON-MAJOR","4231","PRIMARY","TERMINAL AND JOINT TERMINAL MAINTENANCE FACILITIES FOR MOTOR FREIGHT TRANSPORTATION"
"110009795436","NPDES","SCR001745","STORM WATER INDUSTRIAL","4231","PRIMARY","TERMINAL AND JOINT TERMINAL MAINTENANCE FACILITIES FOR MOTOR FREIGHT TRANSPORTATION"
"110009795436","NPDES","SCR001745","ICIS-NPDES NON-MAJOR","4231","PRIMARY","TERMINAL AND JOINT TERMINAL MAINTENANCE FACILITIES FOR MOTOR FREIGHT TRANSPORTATION"
"110009795436","NPDES","SCR001742","STORM WATER INDUSTRIAL","4231","PRIMARY","TERMINAL AND JOINT TERMINAL MAINTENANCE FACILITIES FOR MOTOR FREIGHT TRANSPORTATION"
"110009795436","NPDES","SCR003522","STORM WATER INDUSTRIAL","4231","PRIMARY","TERMINAL AND JOINT TERMINAL MAINTENANCE FACILITIES FOR MOTOR FREIGHT TRANSPORTATION"
"110009795436","NPDES","SCR001743","STORM WATER INDUSTRIAL","4231","PRIMARY","TERMINAL AND JOINT TERMINAL MAINTENANCE FACILITIES FOR MOTOR FREIGHT TRANSPORTATION"
"110009795436","NPDES","SCR003523","ICIS-NPDES NON-MAJOR","4231","PRIMARY","TERMINAL AND JOINT TERMINAL MAINTENANCE FACILITIES FOR MOTOR FREIGHT TRANSPORTATION"
"110009795436","NPDES","SCR003522","ICIS-NPDES NON-MAJOR","4231","PRIMARY","TERMINAL AND JOINT TERMINAL MAINTENANCE FACILITIES FOR MOTOR FREIGHT TRANSPORTATION"
"110009795436","NPDES","SCR003521","STORM WATER INDUSTRIAL","4231","PRIMARY","TERMINAL AND JOINT TERMINAL MAINTENANCE FACILITIES FOR MOTOR FREIGHT TRANSPORTATION"
"110009795454","NPDES","SCR003524","STORM WATER INDUSTRIAL","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110009795454","NPDES","SCR003499","STORM WATER INDUSTRIAL","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110009795454","NPDES","SCR003495","ICIS-NPDES NON-MAJOR","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110009795454","NPDES","SCR003499","ICIS-NPDES NON-MAJOR","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110009795454","NPDES","SCR003495","STORM WATER INDUSTRIAL","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110009795454","NPDES","SCR003497","STORM WATER INDUSTRIAL","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110009795454","NPDES","SCR003497","ICIS-NPDES NON-MAJOR","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110009795454","NPDES","SCR003524","ICIS-NPDES NON-MAJOR","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110009795454","NPDES","SCR003498","ICIS-NPDES NON-MAJOR","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110009795454","NPDES","SCR003498","STORM WATER INDUSTRIAL","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110009795472","NPDES","SCR003527","ICIS-NPDES NON-MAJOR","2813","PRIMARY","INDUSTRIAL GASES"
"110009795472","NPDES","SCR003527","STORM WATER INDUSTRIAL","2813","PRIMARY","INDUSTRIAL GASES"
"110009795481","NPDES","SCR003528","ICIS-NPDES NON-MAJOR","5093","PRIMARY","SCRAP AND WASTE MATERIALS"
"110009795481","NPDES","SCR003528","STORM WATER INDUSTRIAL","5093","PRIMARY","SCRAP AND WASTE MATERIALS"
"110009795490","NPDES","SCR003529","ICIS-NPDES NON-MAJOR","5093","PRIMARY","SCRAP AND WASTE MATERIALS"
"110009795490","NPDES","SCR003529","STORM WATER INDUSTRIAL","5093","PRIMARY","SCRAP AND WASTE MATERIALS"
"110009795515","NPDES","SCR003532","ICIS-NPDES NON-MAJOR","5015","PRIMARY","MOTOR VEHICLE PARTS, USED"
"110009795515","NPDES","SCR003532","STORM WATER INDUSTRIAL","5015","PRIMARY","MOTOR VEHICLE PARTS, USED"
"110009795524","NPDES","SCR003533","ICIS-NPDES NON-MAJOR","2531","PRIMARY","PUBLIC BUILDING AND RELATED FURNITURE"
"110009795524","NPDES","SCR003533","STORM WATER INDUSTRIAL","2531","PRIMARY","PUBLIC BUILDING AND RELATED FURNITURE"
"110009795533","NPDES","SCR003435","STORM WATER INDUSTRIAL","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009795533","NPDES","SCR003472","STORM WATER INDUSTRIAL","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009795533","NPDES","SCR003435","ICIS-NPDES NON-MAJOR","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009795533","NPDES","SCR003472","ICIS-NPDES NON-MAJOR","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009795542","NPDES","SCR003436","STORM WATER INDUSTRIAL","1459","PRIMARY","CLAY, CERAMIC, AND REFRACTORY MINERALS, NOT ELSEWHERE CLASSIFIED"
"110009795542","NPDES","SCR003436","ICIS-NPDES NON-MAJOR","1459","PRIMARY","CLAY, CERAMIC, AND REFRACTORY MINERALS, NOT ELSEWHERE CLASSIFIED"
"110009795560","NPDES","SCR003438","ICIS-NPDES NON-MAJOR","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009795560","NPDES","SCR003438","STORM WATER INDUSTRIAL","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009795579","NPDES","SCR003440","ICIS-NPDES NON-MAJOR","3296","PRIMARY","MINERAL WOOL"
"110009795579","NPDES","SCR003440","STORM WATER INDUSTRIAL","3296","PRIMARY","MINERAL WOOL"
"110009795588","NPDES","SCR003441","STORM WATER INDUSTRIAL","4212","PRIMARY","LOCAL TRUCKING WITHOUT STORAGE"
"110009795588","NPDES","SCR003441","ICIS-NPDES NON-MAJOR","4212","PRIMARY","LOCAL TRUCKING WITHOUT STORAGE"
"110009795597","NPDES","SCR003442","ICIS-NPDES NON-MAJOR","4911","PRIMARY","ELECTRIC SERVICES"
"110009795597","NPDES","SCR003442","STORM WATER INDUSTRIAL","4911","PRIMARY","ELECTRIC SERVICES"
"110009795613","NPDES","SCR003444","ICIS-NPDES NON-MAJOR","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110009795613","NPDES","SCR003444","STORM WATER INDUSTRIAL","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110009795631","NPDES","SCR003446","ICIS-NPDES NON-MAJOR","4493","PRIMARY","MARINAS"
"110009795631","NPDES","SCR003446","STORM WATER INDUSTRIAL","4493","PRIMARY","MARINAS"
"110009795640","NPDES","SCR003447","STORM WATER INDUSTRIAL","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009795640","NPDES","SCR003447","ICIS-NPDES NON-MAJOR","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009795668","NPDES","SCR003449","ICIS-NPDES NON-MAJOR","2421","PRIMARY","SAWMILLS AND PLANING MILLS, GENERAL"
"110009795668","NPDES","SCR003449","STORM WATER INDUSTRIAL","2421","PRIMARY","SAWMILLS AND PLANING MILLS, GENERAL"
"110009795677","NPDES","SCR003450","ICIS-NPDES NON-MAJOR","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009795677","NPDES","SCR003450","STORM WATER INDUSTRIAL","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009795686","NPDES","SCR003451","ICIS-NPDES NON-MAJOR","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009795686","NPDES","SCR003451","STORM WATER INDUSTRIAL","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009795702","NPDES","SCR003453","STORM WATER INDUSTRIAL","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009795702","NPDES","SCR003453","ICIS-NPDES NON-MAJOR","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009795711","NPDES","SCR003454","STORM WATER INDUSTRIAL","4231","PRIMARY","TERMINAL AND JOINT TERMINAL MAINTENANCE FACILITIES FOR MOTOR FREIGHT TRANSPORTATION"
"110009795711","NPDES","SCR003454","ICIS-NPDES NON-MAJOR","4231","PRIMARY","TERMINAL AND JOINT TERMINAL MAINTENANCE FACILITIES FOR MOTOR FREIGHT TRANSPORTATION"
"110009795720","NPDES","SCR003455","ICIS-NPDES NON-MAJOR","3499","PRIMARY","FABRICATED METAL PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110009795720","NPDES","SCR003455","STORM WATER INDUSTRIAL","3499","PRIMARY","FABRICATED METAL PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110009795739","NPDES","SCR003456","STORM WATER INDUSTRIAL","3715","PRIMARY","TRUCK TRAILERS"
"110009795739","NPDES","SCR003456","ICIS-NPDES NON-MAJOR","3715","PRIMARY","TRUCK TRAILERS"
"110009795757","NPDES","SCR003460","ICIS-NPDES NON-MAJOR","3089","PRIMARY","PLASTICS PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110009795757","NPDES","SCR003460","STORM WATER INDUSTRIAL","3089","PRIMARY","PLASTICS PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110009795766","NPDES","SCR003461","ICIS-NPDES NON-MAJOR","2411","PRIMARY","LOGGING"
"110009795766","NPDES","SCR003461","STORM WATER INDUSTRIAL","2411","PRIMARY","LOGGING"
"110009795775","NPDES","SCR003462","ICIS-NPDES NON-MAJOR","4212","PRIMARY","LOCAL TRUCKING WITHOUT STORAGE"
"110009795775","NPDES","SCR003462","STORM WATER INDUSTRIAL","4212","PRIMARY","LOCAL TRUCKING WITHOUT STORAGE"
"110009795784","NPDES","SCR003464","ICIS-NPDES NON-MAJOR","4215","PRIMARY","COURIER SERVICES, EXCEPT BY AIR"
"110009795784","NPDES","SCR003464","STORM WATER INDUSTRIAL","4215","PRIMARY","COURIER SERVICES, EXCEPT BY AIR"
"110009795793","NPDES","SCR003465","STORM WATER INDUSTRIAL","2821","PRIMARY","PLASTICS MATERIALS, SYNTHETIC RESINS, AND NONVULCANIZABLE ELASTOMERS"
"110009795793","NPDES","SCR003465","ICIS-NPDES NON-MAJOR","2821","PRIMARY","PLASTICS MATERIALS, SYNTHETIC RESINS, AND NONVULCANIZABLE ELASTOMERS"
"110009795837","NPDES","SCR003470","STORM WATER INDUSTRIAL","5015","PRIMARY","MOTOR VEHICLE PARTS, USED"
"110009795837","NPDES","SCR003470","ICIS-NPDES NON-MAJOR","5015","PRIMARY","MOTOR VEHICLE PARTS, USED"
"110009795864","NPDES","SCR003474","STORM WATER INDUSTRIAL","4215","PRIMARY","COURIER SERVICES, EXCEPT BY AIR"
"110009795864","NPDES","SCR003474","ICIS-NPDES NON-MAJOR","4215","PRIMARY","COURIER SERVICES, EXCEPT BY AIR"
"110009795917","NPDES","SCR002943","STORM WATER INDUSTRIAL","4953","PRIMARY","REFUSE SYSTEMS"
"110009795917","NPDES","SCR003481","ICIS-NPDES NON-MAJOR","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009795917","NPDES","SCR003481","STORM WATER INDUSTRIAL","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009795917","NPDES","SCR002943","ICIS-NPDES NON-MAJOR","4953","PRIMARY","REFUSE SYSTEMS"
"110009795926","NPDES","SCR003482","STORM WATER INDUSTRIAL","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009795926","NPDES","SCR003482","ICIS-NPDES NON-MAJOR","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009795999","NPDES","SCR003383","STORM WATER INDUSTRIAL","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110009795999","NPDES","SCR003383","ICIS-NPDES NON-MAJOR","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110009796015","NPDES","SCR003385","ICIS-NPDES NON-MAJOR","4491","PRIMARY","MARINE CARGO HANDLING"
"110009796015","NPDES","SCR003385","STORM WATER INDUSTRIAL","4491","PRIMARY","MARINE CARGO HANDLING"
"110009796042","NPDES","SCR003388","STORM WATER INDUSTRIAL","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009796042","NPDES","SCR003388","ICIS-NPDES NON-MAJOR","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009796051","NPDES","SCR003389","STORM WATER INDUSTRIAL","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110009796051","NPDES","SCR003390","STORM WATER INDUSTRIAL","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110009796051","NPDES","SCR003389","ICIS-NPDES NON-MAJOR","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110009796051","NPDES","SCG730582","ICIS-NPDES NON-MAJOR","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110009796051","NPDES","SCR003390","ICIS-NPDES NON-MAJOR","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110009796051","SC-EFIS","SC0000105498","STATE MASTER","1442","UNKNOWN","CONSTRUCTION SAND AND GRAVEL"
"110009796079","NPDES","SCR003391","STORM WATER INDUSTRIAL","2819","PRIMARY","INDUSTRIAL INORGANIC CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110009796079","NPDES","SCR003391","ICIS-NPDES NON-MAJOR","2819","PRIMARY","INDUSTRIAL INORGANIC CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110009796088","NPDES","SCR003392","ICIS-NPDES NON-MAJOR","2297","PRIMARY","NONWOVEN FABRICS"
"110009796088","NPDES","SCR003392","STORM WATER INDUSTRIAL","2297","PRIMARY","NONWOVEN FABRICS"
"110009796113","NPDES","SCR003395","STORM WATER INDUSTRIAL","5093","PRIMARY","SCRAP AND WASTE MATERIALS"
"110009796113","NPDES","SCR003395","ICIS-NPDES NON-MAJOR","5093","PRIMARY","SCRAP AND WASTE MATERIALS"
"110009796122","NPDES","SCR003396","STORM WATER INDUSTRIAL","4226","PRIMARY","SPECIAL WAREHOUSING AND STORAGE, NOT ELSEWHERE CLASSIFIED"
"110009796122","NPDES","SCR003396","ICIS-NPDES NON-MAJOR","4226","PRIMARY","SPECIAL WAREHOUSING AND STORAGE, NOT ELSEWHERE CLASSIFIED"
"110009796131","NPDES","SCR003397","ICIS-NPDES NON-MAJOR","2282","PRIMARY","YARN TEXTURIZING, THROWING, TWISTING, AND WINDING MILLS"
"110009796131","NPDES","SCR003397","STORM WATER INDUSTRIAL","2282","PRIMARY","YARN TEXTURIZING, THROWING, TWISTING, AND WINDING MILLS"
"110009796140","AIRS/AFS","4506300128","AIR MINOR","4953","PRIMARY","REFUSE SYSTEMS"
"110009796140","AIRS/AFS","4506300129","AIR MINOR","4953","PRIMARY","REFUSE SYSTEMS"
"110009796140","NPDES","SCR003398","STORM WATER INDUSTRIAL","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009796140","NPDES","SCR003398","ICIS-NPDES NON-MAJOR","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009796159","NPDES","SCR003400","ICIS-NPDES NON-MAJOR","2653","PRIMARY","CORRUGATED AND SOLID FIBER BOXES"
"110009796159","NPDES","SCR003400","STORM WATER INDUSTRIAL","2653","PRIMARY","CORRUGATED AND SOLID FIBER BOXES"
"110009796168","NPDES","SCR003401","ICIS-NPDES NON-MAJOR","3295","PRIMARY","MINERALS AND EARTHS, GROUND OR OTHERWISE TREATED"
"110009796168","NPDES","SCR003401","STORM WATER INDUSTRIAL","3295","PRIMARY","MINERALS AND EARTHS, GROUND OR OTHERWISE TREATED"
"110009796195","NPDES","SCR003405","STORM WATER INDUSTRIAL","2813","PRIMARY","INDUSTRIAL GASES"
"110009796195","NPDES","SCR003405","ICIS-NPDES NON-MAJOR","2813","PRIMARY","INDUSTRIAL GASES"
"110009796195","NPDES","SCR002940","STORM WATER INDUSTRIAL","2813","PRIMARY","INDUSTRIAL GASES"
"110009796195","NPDES","SCR002940","ICIS-NPDES NON-MAJOR","2813","PRIMARY","INDUSTRIAL GASES"
"110009796202","NPDES","SCR003406","STORM WATER INDUSTRIAL","3089","PRIMARY","PLASTICS PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110009796202","NPDES","SCR003406","ICIS-NPDES NON-MAJOR","3089","PRIMARY","PLASTICS PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110009796211","NPDES","SCR003409","ICIS-NPDES NON-MAJOR","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009796211","NPDES","SCR003409","STORM WATER INDUSTRIAL","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009796266","NPDES","SCR003420","STORM WATER INDUSTRIAL","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009796266","NPDES","SCR003421","ICIS-NPDES NON-MAJOR","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009796266","NPDES","SCR003421","STORM WATER INDUSTRIAL","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009796266","NPDES","SCR003420","ICIS-NPDES NON-MAJOR","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009796275","NPDES","SCR003422","STORM WATER INDUSTRIAL","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009796275","NPDES","SCR003422","ICIS-NPDES NON-MAJOR","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009796284","NPDES","SCR003423","STORM WATER INDUSTRIAL","2261","PRIMARY","FINISHERS OF BROADWOVEN FABRICS OF COTTON"
"110009796284","NPDES","SCR003423","ICIS-NPDES NON-MAJOR","2261","PRIMARY","FINISHERS OF BROADWOVEN FABRICS OF COTTON"
"110009796300","NPDES","SCR003426","ICIS-NPDES NON-MAJOR","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110009796300","NPDES","SCR003426","STORM WATER INDUSTRIAL","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110009796319","NPDES","SCR003427","ICIS-NPDES NON-MAJOR","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009796319","NPDES","SCR002974","ICIS-NPDES NON-MAJOR","1446","PRIMARY","INDUSTRIAL SAND"
"110009796319","NPDES","SCR003427","STORM WATER INDUSTRIAL","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009796319","NPDES","SCR002974","STORM WATER INDUSTRIAL","1446","PRIMARY","INDUSTRIAL SAND"
"110009796337","NPDES","SCR003429","STORM WATER INDUSTRIAL","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009796337","NPDES","SCR003428","STORM WATER INDUSTRIAL","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009796337","NPDES","SCR003428","ICIS-NPDES NON-MAJOR","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009796337","NPDES","SCR003430","ICIS-NPDES NON-MAJOR","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009796337","NPDES","SCR003430","STORM WATER INDUSTRIAL","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009796337","NPDES","SCR003429","ICIS-NPDES NON-MAJOR","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009796346","NPDES","SCR003431","STORM WATER INDUSTRIAL","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009796346","NPDES","SCR003431","ICIS-NPDES NON-MAJOR","1499","PRIMARY","MISCELLANEOUS NONMETALLIC MINERALS, EXCEPT FUELS"
"110009796355","NPDES","SCR003432","STORM WATER INDUSTRIAL","3732","PRIMARY","BOAT BUILDING AND REPAIRING"
"110009796355","NPDES","SCR003432","ICIS-NPDES NON-MAJOR","3732","PRIMARY","BOAT BUILDING AND REPAIRING"
